"","IM00","IM02","IM04","IM06","IM09","IM12","IM18","IM24","IM48"
"Hs.592338",1.413226394,1.582797427,1.348381323,1.431924869,1.274071033,1.935494735,1.427556303,1.183383366,0.782347358
"Hs.592490",1.125982251,1.213113298,1.058264039,0.962649851,0.897930512,0.820012605,0.742974886,0.806465191,0.846387202
"Hs.593413",0.143196614,0.107223383,0.079180726,0.079738123,0.060215437,0.068392689,0.066937805,0.063698871,0.077375101
"Hs.593928",0.388483093,0.379554176,0.338223702,0.382716839,0.380532038,0.459913015,0.556499424,0.504782418,0.372491522
"Hs.594444",0.33180136,0.279392362,0.352433428,0.317654117,0.331073647,0.323252846,0.388139863,0.203594026,0.17770743
"Hs.594481",0.189138325,0.203309478,0.182680387,0.211176731,0.154687804,0.19898649,0.189574306,0.157199592,0.204155638
"Hs.597656",0.775471751,0.785782089,0.973688854,0.907275897,1.008554171,0.818102366,0.711526865,0.797524472,0.786505438
"Hs.59889",1.177595354,1.167496501,1.150273712,1.236800873,1.126372069,1.119938386,1.086978069,1.078218177,1.139403833
"Hs.602898",0.988026837,0.993946897,0.822487729,0.798776136,0.753850294,0.857212478,0.865925062,0.734355748,0.864627335
"Hs.610926",1.440812812,1.449001723,1.127988041,1.172518395,1.317231389,1.490437793,1.345443675,1.710503436,1.496348049
"Hs.62192",3.55913379,1.747760355,1.721030079,1.720227555,1.441624437,0.803380309,0.89197369,0.824673882,1.087177088
"Hs.622865",0.102935421,0.113891717,0.105590602,0.112187147,0.082992258,0.102468291,0.100827788,0.082626766,0.103266299
"Hs.624",0.208880166,0.193309823,0.164477481,0.17579567,0.1471128,0.154462757,0.134997618,0.226023034,0.14246293
"Hs.62492",1.144357431,1.14851127,1.044380009,1.073301408,1.078746178,1.185350972,1.260308981,1.173178639,1.113045721
"Hs.62880",1.044895835,1.106065532,1.08213118,1.052886832,1.029422716,1.04432241,1.052642184,1.068332699,1.071770159
"Hs.631513",1.091592823,1.004653893,1.090039836,1.102320623,1.284094461,0.989277421,1.117564905,1.216998541,1.140225478
"Hs.631535",0.975143826,0.980174032,0.989370179,0.963741736,0.969800411,0.998494849,1.105969969,0.901799064,0.988146813
"Hs.631546",1.393958266,1.478873512,1.418640194,1.569068079,1.779289475,2.553584758,2.527681288,1.8782938,1.616324046
"Hs.631567",0.555554147,0.514927153,0.40031236,0.389717096,0.433169737,0.449770117,0.446817929,0.600853709,0.444441218
"Hs.631624",0.955703161,1.016488769,0.996601077,1.024539263,1.02203393,1.143308587,1.095818132,0.950332148,0.90466359
"Hs.631659",0.836268299,0.774989374,0.58299337,0.590328587,0.699032074,0.787470746,0.766155393,0.968471522,0.823799448
"Hs.631726",1.048576317,0.994452473,1.004229148,1.058711445,1.0273409,1.020631916,0.992196422,1.011733342,1.021183545
"Hs.631886",0.530590699,0.493035102,0.560184021,0.583248863,0.643120506,0.58050456,0.586998327,0.559995355,0.577007631
"Hs.632054",1.036623146,0.966267087,0.964926416,1.014987959,1.044094265,0.993862888,1.006975381,1.027226823,1.03890893
"Hs.632099",1.750440658,1.571474356,1.429420548,1.435559147,1.357394028,0.982668421,0.851013626,0.607935139,0.566283387
"Hs.632119",1.149099311,1.231642074,1.187146425,1.154196604,1.177638206,1.18818482,1.173287126,1.164807293,1.153421546
"Hs.632137",0.713207374,0.687463268,0.608911105,0.617603698,0.557909734,0.599568292,0.563453011,0.549741535,0.564542674
"Hs.632144",0.987846846,0.924834658,0.923299411,1.016396077,0.938607639,1.002127621,0.950224519,0.912324729,0.944590833
"Hs.632179",0.451105767,0.500617576,0.448083896,0.453950612,0.40767136,0.452050904,0.456242759,0.462475837,0.584733969
"Hs.632188",0.998173405,1.065227419,0.989311776,1.014173176,0.956286178,1.006026383,1.012616349,0.969177805,1.102436934
"Hs.632221",1.196430358,1.213660771,1.122731757,1.143560776,1.190680064,1.163340225,1.133816812,1.18905226,1.149886667
"Hs.632235",1.055322503,1.04098709,1.043317386,1.050959725,1.042476784,1.057179995,1.034370666,1.037482469,1.110940179
"Hs.632324",1.027662472,1.002801773,0.971165483,0.976307696,0.986184129,1.057739348,1.062603371,1.017502764,1.068587855
"Hs.632402",1.01896531,1.073521974,0.987192126,1.02728721,0.998331403,1.064016945,1.014668456,1.080944895,1.06624904
"Hs.632436",1.226854462,1.148596877,1.115966109,1.215726808,1.124360633,1.068770017,1.096236065,1.041705445,1.096912394
"Hs.632466",11.04809068,11.88831515,13.11300396,13.42825371,14.40593557,13.9709303,15.64438053,13.03414204,9.994820525
"Hs.632540",1.24006196,1.314231055,1.583010145,1.516097402,1.549778437,1.271650226,1.370389506,1.3914681,1.458220685
"Hs.632642",0.965410461,0.976507296,0.917926219,0.955224054,0.89966146,0.947849088,0.921660732,0.957008737,0.912598763
"Hs.632702",0.975187851,0.913965303,0.806306046,0.887860291,0.998765144,1.244678988,0.851821832,0.766322129,0.468387993
"Hs.632733",2.439834884,2.783191569,2.443700203,2.756419811,3.133827708,4.774839254,5.484874156,6.869377359,5.958314621
"Hs.632790",1.241463855,1.293006758,1.182475961,1.147181681,1.19403231,1.047356175,1.060115635,0.966109444,0.97137763
"Hs.633003",0.099352361,0.104354597,0.096849636,0.101052192,0.08829063,0.103379757,0.103123059,0.094367704,0.102964118
"Hs.634632",0.680997768,0.698911451,0.725299688,0.703141764,0.736863086,0.782451707,0.844683038,0.674305318,0.882161787
"Hs.6347",1.246272831,1.239844359,1.322153956,1.301682743,1.387744533,1.41111642,1.527786434,1.27875028,1.413545903
"Hs.63489",0.664958049,0.669521992,0.641203145,0.654317692,0.64192417,0.709540147,0.700479679,0.640525419,0.648919898
"Hs.635441",0.720543272,0.668447606,0.629415598,0.664621244,0.612841297,0.629661753,0.648180213,0.491667649,0.406139894
"Hs.64016",0.363432611,0.395617115,0.420098051,0.413951732,0.346988199,0.422656867,0.384128839,0.368859565,0.414751694
"Hs.642813",0.390796039,0.377164871,0.405078287,0.414528912,0.396974136,0.404051278,0.458930544,0.389438793,0.27773019
"Hs.642938",0.013663644,0.01631349,0.016481473,0.016803172,0.011317765,0.015096547,0.014868167,0.011844839,0.015123702
"Hs.642966",1.213056606,1.136018516,1.4223954,1.343535207,1.389715068,1.079886345,1.032973208,1.234181137,1.218917825
"Hs.643030",0.61342584,0.751022805,0.981591687,1.142474072,1.292811079,1.056290653,1.343243728,1.445848272,1.02856364
"Hs.643357",3.07455286,3.587572068,3.534945804,3.605705206,2.935515426,2.536535211,2.112380876,2.321290391,1.681123796
"Hs.643447",0.300934267,0.327198285,0.309627472,0.316581463,0.256606731,0.288267065,0.277474308,0.272089021,0.275880504
"Hs.643487",1.248523956,1.241621265,1.161049509,1.148625933,1.100016324,1.239350181,1.379508394,1.317340545,1.417064215
"Hs.644610",1.611171381,1.493769574,1.479623906,1.704402786,1.79493757,2.045761535,2.245919469,2.15348161,2.219395572
"Hs.644653",1.09272761,1.015305301,1.327664564,1.309481529,1.4956353,1.210284456,1.427537135,1.361936839,1.466265505
"Hs.645224",1.056538791,1.024691704,1.096537978,1.07566731,1.128973308,1.177145015,1.06064886,1.104496031,1.09515365
"Hs.645227",0.727996964,0.718862764,0.704873173,0.707776717,0.70068785,0.766151961,0.809971247,0.673566086,0.771060985
"Hs.645228",1.001081033,1.05559556,1.02659282,1.009140182,1.08462673,1.034037991,1.042360773,1.043104801,1.038494536
"Hs.645535",0.72393797,0.78929261,0.705962887,0.686074939,0.657838169,0.73891067,0.776763971,0.731119134,0.812545502
"Hs.646",1.155987778,1.231013583,1.154445187,1.160456609,1.234889881,1.249666946,1.212640317,1.219392704,1.177245024
"Hs.647047",1.051452202,1.045985381,1.004148329,1.003161095,0.982146342,1.044067226,1.028861889,1.014428214,0.986127155
"Hs.647055",0.470710984,0.478346318,0.452067979,0.453611374,0.419694145,0.454426179,0.48368677,0.458522649,0.556609312
"Hs.647061",3.781130179,3.73320255,3.473741456,3.72032971,5.017822359,5.761054509,7.142073097,6.711360081,6.134492791
"Hs.647078",1.787074423,1.705596332,1.63950349,1.567837058,1.543175249,1.869932402,1.745499397,1.450254711,1.264676266
"Hs.647092",1.105171723,1.125424311,1.117830039,1.095184402,1.089054718,1.10678955,1.087383008,1.061315104,1.08925734
"Hs.647156",1.589629169,1.610286865,1.617561946,1.553299792,1.52450322,1.661748497,1.804720437,1.26451593,0.577035971
"Hs.647371",0.068680717,0.068369684,0.067337399,0.073314676,0.068899402,0.091397876,0.093376786,0.065875836,0.047504392
"Hs.647389",1.107204556,1.094284185,0.987039329,0.975158151,1.062129777,1.138783315,1.069911153,1.08661699,1.119851414
"Hs.647419",0.474523209,0.483675391,0.491303177,0.502789757,0.434710399,0.457446333,0.473839501,0.452809129,0.472638422
"Hs.647430",1.397135099,1.28556358,1.335328828,1.322219198,1.441812266,1.402562663,1.493206773,1.519248776,1.344357333
"Hs.647623",0.703746257,0.658125116,0.647352983,0.672508485,0.61698599,0.639936603,0.621343814,0.679596899,0.634254059
"Hs.648256",1.161788313,1.257117212,1.141344961,1.142681369,1.099850088,1.190605755,1.169155479,1.209577904,1.170936559
"Hs.648635",1.488270269,1.695231677,1.746001384,1.814377479,1.735932757,1.52824048,1.209171451,1.141653256,1.035876327
"Hs.649191",1.333324005,1.370777227,1.307863146,1.367278665,1.332798055,1.371910481,1.223664108,1.192065115,1.322626147
"Hs.652262",0.916117645,0.950719139,0.895015898,0.89393243,0.858333224,0.861627046,0.909875979,0.860901245,0.860585228
"Hs.652366",1.086067596,1.0761106,1.044681645,1.089892961,1.103634114,0.97999643,1.036577463,1.033729132,1.017791525
"Hs.653135",0.604374594,0.658529625,0.896577665,1.021770114,1.050020891,0.826524364,0.91457112,1.043382717,1.011710007
"Hs.65425",1.192704294,1.22867405,1.427439325,1.498893592,1.716771776,1.750730303,1.708410365,1.663248541,0.980173244
"Hs.654360",2.573576925,2.502146886,2.868097848,2.969829751,2.934779899,1.864804844,1.725385301,1.924154035,1.487815452
"Hs.654368",0.984198816,0.982304184,0.965867296,0.93462055,0.895114695,0.914715135,0.91338805,0.936154595,0.95157712
"Hs.654370",0.250416837,0.261226854,0.295607216,0.283220871,0.26271828,0.258186922,0.264360882,0.264240242,0.226914432
"Hs.654380",1.044867682,1.021332924,0.896618397,0.930018506,1.006951413,0.985300525,0.943412384,1.035718135,0.961625195
"Hs.654385",1.165281058,1.243394271,1.138020713,1.09575213,1.10843298,1.144321478,1.205089025,1.112288509,1.182295348
"Hs.654390",1.132141739,1.139724493,1.080711272,1.096310705,1.155854987,1.194077713,1.216421751,1.158010432,1.21524381
"Hs.654391",0.799644195,0.843547763,0.789235581,0.819645016,0.834813736,0.868756333,0.825668853,0.868452963,0.866023925
"Hs.654393",2.692093749,2.743975889,2.503778205,2.500394228,2.337398279,2.514917936,1.976426415,1.255097038,1.24536348
"Hs.654394",1.039769532,0.973594645,0.949419575,0.962752393,0.919349065,0.910164278,0.91964043,0.979299587,0.907763417
"Hs.654399",1.174704671,1.189688857,1.115587197,1.153117875,1.210466985,1.23924195,1.284263919,1.206932202,1.223617224
"Hs.654403",0.926394131,1.019380324,0.930522277,0.966351372,0.985197168,0.924050803,1.008955807,0.932454613,0.926549988
"Hs.654408",2.46524683,2.204491495,1.776146985,1.710206529,1.715285962,2.061284203,2.04187099,2.183670661,2.731617038
"Hs.654410",1.21109963,1.170615399,1.150816355,1.174263734,1.156351392,1.098729021,1.117541576,1.173895511,1.115510507
"Hs.654419",1.15103026,1.112180386,1.197536383,1.151381345,1.093689348,1.138867639,1.106464087,1.225542417,1.170962487
"Hs.654424",0.252458743,0.234404716,0.199007251,0.220844086,0.173243235,0.206723421,0.190421362,0.217306785,0.194725358
"Hs.654430",1.035362743,1.043001154,1.046596434,1.072496423,1.001538588,1.06251725,1.032569085,1.005941471,1.003194168
"Hs.654433",1.057815867,1.079131967,1.089574964,1.067027781,1.074490713,1.072031643,1.041946428,1.021707533,1.050025237
"Hs.654434",0.938720413,0.921144677,0.872009005,0.921324599,0.93329675,0.918562984,0.894214379,0.962310447,0.946830521
"Hs.654436",1.165476809,1.057627572,1.046819393,1.12781251,1.078604947,1.022603056,1.072882709,1.037824808,1.056001725
"Hs.654439",0.175998772,0.190557541,0.154888508,0.178488411,0.157302076,0.215271522,0.193608802,0.210306033,0.209073271
"Hs.654444",0.090342251,0.095130604,0.090582139,0.097846841,0.086947785,0.102352348,0.116919955,0.09377105,0.083755436
"Hs.654446",0.094336066,0.100196756,0.110107805,0.102103539,0.074134981,0.086749715,0.074427845,0.09340792,0.131777727
"Hs.654447",0.50966302,0.547158608,0.529697444,0.581213711,0.571213624,0.686400987,0.827332422,0.549144096,0.509386478
"Hs.654450",1.097068704,1.129303675,1.110026158,1.156042231,1.188753144,1.247506771,1.28318666,1.369761165,1.222219672
"Hs.654455",0.924755139,0.95421972,0.765622263,0.825147372,0.81280111,0.994253779,0.877492053,1.077742301,1.079830394
"Hs.654458",3.897916123,2.495438757,1.987825367,2.270912986,2.359430581,1.809097267,1.849406055,2.036903658,2.583663444
"Hs.654464",1.121308745,1.193208376,1.2583397,1.096501342,1.162757667,1.143071393,1.139678634,1.142088813,1.129410872
"Hs.654465",1.19030167,1.340467304,1.957588374,2.178614875,2.312800305,1.484204081,1.480097821,1.692440581,1.939134489
"Hs.654466",1.432593249,1.391862544,1.244460069,1.28674899,1.33542772,1.476554488,1.674343146,1.51344881,1.363773574
"Hs.654472",0.462224231,0.438638005,0.403605962,0.405939734,0.372478755,0.415289939,0.35681437,0.409193385,0.389776266
"Hs.654473",0.623689024,0.634727784,0.61868165,0.652768898,0.55010288,0.552729054,0.543804513,0.537932584,0.583674058
"Hs.654479",0.975479573,0.980569037,0.94213374,0.876255825,0.958549359,0.930151221,0.932026988,0.996991973,0.940658484
"Hs.654481",0.83607467,0.81699325,0.841173124,0.790392158,0.81108181,0.803447633,0.824470748,0.628174908,0.646749243
"Hs.654484",5.054678577,4.717811589,3.31282922,3.83245423,4.268477664,4.193891638,3.689975043,4.927552479,4.681464886
"Hs.654490",0.670453313,0.709887763,0.69844805,0.699152948,0.771048278,0.862000202,0.952701726,0.853215909,0.804787312
"Hs.654491",1.281576808,1.304393923,1.903958166,2.040045881,2.383634107,1.794908063,1.737905355,1.860988829,1.8370732
"Hs.654510",1.042070864,1.142389735,1.145811079,1.128975705,1.052378166,1.18056421,1.180020092,1.118153052,1.175820198
"Hs.654514",0.480910729,0.506933573,0.491206128,0.510426968,0.453405991,0.477757292,0.446776999,0.437440416,0.446471228
"Hs.654515",1.067323289,1.024724702,1.060900667,1.067557951,1.046988348,1.095610379,0.985555071,1.021238447,1.076096238
"Hs.654522",0.880580213,0.946720134,0.89923867,0.871596732,0.862121126,0.894721444,0.901642177,0.833653044,0.886699415
"Hs.654532",0.989451492,1.035041584,1.180137988,1.083690683,1.060424532,0.971353695,0.986753631,1.045223146,0.863052137
"Hs.654533",1.151319002,1.049263441,1.16138999,1.070549091,1.313634212,1.293150029,1.300569987,1.405329179,1.353570006
"Hs.654536",0.149989683,0.157489506,0.143493092,0.148636047,0.136641197,0.184350758,0.232757582,0.233921183,0.328798923
"Hs.654537",1.1730287,1.300372502,1.217479256,1.202763405,1.27346129,1.201094539,1.182507968,1.243135216,1.247939616
"Hs.654541",1.758821277,1.819545068,1.695676681,1.636539846,1.647713299,1.774448027,1.955769171,2.107641025,2.00550091
"Hs.654542",0.624538144,0.599391817,0.583570409,0.603651599,0.548804528,0.578303146,0.568548889,0.509901459,0.546597386
"Hs.654544",0.911698508,1.168991364,1.002882459,1.163300225,0.838975323,1.069895465,1.007399053,1.01044531,1.01738078
"Hs.654583",1.58147943,1.284694357,1.008926423,1.268295352,1.34193713,1.506938413,1.664985318,1.772343087,1.691448378
"Hs.654585",1.041280903,1.153259379,1.135517448,1.158890579,0.97906813,1.294129825,1.314279774,1.305987209,1.260325794
"Hs.654591",1.77346259,1.89471698,1.693358848,1.617072203,1.845417919,1.724030068,1.787365398,1.721097339,2.078358085
"Hs.654600",0.305434164,0.27159634,0.381567098,0.355046303,0.373637349,0.292915612,0.309544499,0.338110063,0.33336469
"Hs.654758",2.13033075,2.400037492,1.97000629,2.047273442,2.027077286,2.458358371,2.31393036,1.980553001,2.05416573
"Hs.654798",1.210505308,1.174495793,1.161940426,1.177063481,1.131075492,1.139725507,1.16004503,1.127681329,1.229683252
"Hs.654894",0.24435025,0.258310562,0.297318496,0.285846177,0.281830542,0.227974804,0.240312482,0.226411895,0.243106941
"Hs.654978",0.35028198,0.342347828,0.369213042,0.361461518,0.339726496,0.325500089,0.300947479,0.324818901,0.311914574
"Hs.654981",0.793846797,0.765170732,0.966213711,0.929764142,0.947749687,0.977386019,0.942529264,1.063848265,1.039111609
"Hs.655148",0.535586577,0.506322183,0.585074684,0.564475834,0.493672925,0.52812061,0.565067781,0.482473165,0.558697545
"Hs.655151",0.242076742,0.235738134,0.161587486,0.189464922,0.184719241,0.257049668,0.240454185,0.419984473,0.281585445
"Hs.655160",0.825263637,0.842949736,0.806420232,0.827500199,0.72496385,0.812935797,0.769878104,0.729009981,0.812541252
"Hs.655195",0.054375748,0.062942051,0.058946812,0.063053727,0.048614167,0.062379348,0.061404996,0.04976356,0.063827477
"Hs.655199",0.230099687,0.275066829,0.290468181,0.292630377,0.229462975,0.353148574,0.372026949,0.217191282,0.292660344
"Hs.655207",0.113864641,0.1206131,0.114709947,0.119315109,0.103906407,0.116453645,0.115003263,0.10392205,0.114690234
"Hs.655218",0.511590141,0.508905303,0.517919221,0.553272125,0.479802642,0.53483843,0.495765292,0.433670298,0.508726923
"Hs.655222",1.285558282,1.173967766,0.847247675,0.872117003,1.065852309,1.186172609,1.06962025,1.698842102,1.124373683
"Hs.655229",1.087580187,1.11200288,1.054904466,1.045545013,1.099196297,1.074523141,1.138660401,1.114804291,1.123825074
"Hs.655331",0.750370092,0.745020597,0.849180939,0.795662797,0.754035374,0.634529711,0.629356862,0.499671181,0.627394245
"Hs.655334",1.019993752,0.833799767,0.832062343,0.953158481,0.963764731,1.100366198,1.314266838,1.186327959,1.449807765
"Hs.655423",1.190490837,0.992382327,1.00371135,1.066241281,0.992793595,1.13799762,1.073039095,1.047065859,1.054458497
"Hs.655516",1.021820159,1.043286084,1.003405126,1.056823066,0.989559287,1.02964731,0.976517572,1.054498123,1.010857545
"Hs.655782",0.437466488,0.465791611,0.545811211,0.506388551,0.518681539,0.499117144,0.492693601,0.562388139,0.449580707
"Hs.655801",1.06523088,1.071718328,0.990487789,1.013968352,1.032143731,1.083991337,1.202969642,1.254294602,1.218859402
"Hs.655983",0.460448459,0.436207324,0.500327238,0.498900292,0.537682206,0.477957713,0.546517959,0.566449866,0.488041812
"Hs.656047",2.312657355,1.436474686,1.027240544,0.999543905,0.884124261,0.973702328,0.847572972,0.931065471,0.932160606
"Hs.656214",0.935435297,0.910538634,1.011097394,1.168602345,1.418335091,1.968139451,2.167485487,1.648996748,0.843550581
"Hs.656261",1.100870097,0.982739827,1.056168842,1.049047143,1.059751727,1.030389429,1.038976938,0.931911249,1.014440941
"Hs.656544",0.459265452,0.464421435,0.435297935,0.482262479,0.402141259,0.446588893,0.428626729,0.359146328,0.449373255
"Hs.656567",0.290660331,0.294428674,0.296709291,0.305141318,0.272796766,0.304102323,0.299550429,0.209240985,0.265692535
"Hs.656937",0.844642821,0.784702845,0.885687584,0.878534969,0.922746346,0.879978583,0.925196621,0.909897129,0.961979523
"Hs.656980",6.179236079,6.49470707,5.192318076,5.614458546,5.785121029,7.596647755,7.920750802,9.921105603,7.175514416
"Hs.65734",0.636269633,0.693206769,0.925711444,1.061088963,1.097378623,0.865299176,0.812202558,0.954566571,1.016692387
"Hs.657724",2.316335834,2.247289232,2.930486657,2.457575893,2.962223714,2.450528898,2.557581345,2.700828704,2.083521113
"Hs.657729",1.040790286,0.977963188,1.056640427,0.959269133,0.954406271,1.216306993,1.08498094,0.977531779,0.981568231
"Hs.658120",0.982015699,1.009128526,1.064369528,0.961188109,0.943024677,1.046901162,1.035913692,1.099264635,1.169695123
"Hs.658439",1.151923178,1.092923715,1.116910007,1.163749772,1.16574159,1.089578101,1.112369161,1.141511715,1.072800693
"Hs.658487",1.037259985,1.067737941,1.068677178,1.021253824,1.123383904,1.071040693,1.006751659,1.050000831,1.017377897
"Hs.658534",0.964967559,1.143636267,0.975903881,1.037655219,0.930920382,1.055907057,1.011371971,1.28683192,1.123251664
"Hs.658573",1.382512876,1.590818921,1.311105581,1.360636493,1.29354673,1.757256067,1.577472535,1.944609471,1.765658795
"Hs.658850",1.006078625,0.989485619,0.940748355,1.013242075,0.962734333,0.991260143,0.969790968,0.94078943,0.961453748
"Hs.659337",0.895302573,0.784973978,0.809166354,0.830333921,0.868813255,0.962605562,0.944612378,0.966596433,0.863849837
"Hs.659516",0.985024079,1.033137997,1.003051748,1.076842393,1.078328464,1.147347222,1.041980149,1.168960513,1.053713984
"Hs.659889",0.790225694,0.824218906,0.827432344,0.814245055,0.786211423,0.79553254,0.783958195,0.724293526,0.802209813
"Hs.660362",1.132901309,1.12313356,1.115233151,1.140266323,1.103831246,1.072479797,1.069495703,1.072367802,1.05195592
"Hs.661017",1.145021904,1.153858284,1.085565359,1.159205182,1.154962396,1.093227491,1.095931888,1.095346772,1.166777665
"Hs.661104",1.182612726,1.173962127,1.215553274,1.189879751,1.187747874,1.166125662,1.201365146,1.205714743,1.146303612
"Hs.661219",1.041576539,1.132060374,1.066067367,1.02464896,1.104655734,1.073346655,1.073818532,1.086188681,1.081838227
"Hs.661360",0.459144148,0.49642856,0.469114419,0.459808649,0.430248645,0.426266987,0.418390718,0.465193755,0.424103476
"Hs.662050",1.021908854,1.046714096,1.052725865,1.016971658,1.035439149,1.055697335,1.031806686,1.022286578,1.011185821
"Hs.663679",1.206445429,1.23273498,1.159996123,1.144882631,1.214194738,1.306522612,1.224708128,1.177504238,1.200143176
"Hs.664011",0.811419957,0.835325102,0.801714839,0.79907014,0.792700817,0.825500228,0.868382817,0.775576128,0.826576869
"Hs.664500",0.942765011,0.903322554,0.869191992,0.900949925,0.903518607,0.898091568,0.910623614,0.941533543,0.896221743
"Hs.664706",0.876301338,0.879909937,0.785303389,0.798957771,0.844128452,0.813219746,0.80089869,0.823265971,0.897576907
"Hs.66744",2.006052529,1.63628357,1.317252001,1.480651275,1.573851522,1.738219556,1.616324496,1.592222651,1.707921282
"Hs.667720",1.081734295,1.107849582,1.045169949,1.062245145,1.066668119,1.045415694,1.023545978,1.035725903,1.150691976
"Hs.670866",0.66213459,0.6161482,0.638208668,0.670549002,0.6618698,0.572551772,0.689698053,0.584238958,0.570797157
"Hs.673",1.668536444,1.161155012,1.131534192,1.171228354,1.276781156,1.230542878,1.25664307,1.347783103,1.554216653
"Hs.673853",1.351711558,1.512097022,1.421300676,1.454581052,1.412442265,1.710110686,1.63419148,1.355007775,1.489905818
"Hs.67397",0.950074402,0.998116134,0.966139702,0.959876185,0.995035238,0.982509826,1.017076324,0.994110427,1.022238885
"Hs.674",1.159631505,1.117212102,1.061767496,1.062404627,1.048745806,1.072149457,1.057363843,1.09259513,1.059335499
"Hs.675513",0.848020478,0.856026204,0.841793945,0.838456385,0.861423648,0.850830816,0.894358386,0.844497289,0.905179084
"Hs.677398",3.425125718,5.244736699,3.690517338,4.62925798,2.612989676,4.892384836,4.581793382,5.542425331,4.275186052
"Hs.678914",0.998729529,0.997593561,1.030269445,0.99168503,1.262788023,1.022709605,0.994226068,0.995116111,1.022094803
"Hs.679163",1.032124662,1.040044967,1.069429736,0.997692643,0.995569066,1.015360694,1.013934768,1.035662516,1.008985674
"Hs.684503",1.120961024,1.158189382,1.126253609,1.089546883,1.099768279,1.155001025,1.227906335,1.132541586,1.263261241
"Hs.684904",0.988747615,0.993057869,0.921633188,0.904313249,0.89783111,0.95150509,0.929457192,0.948298612,0.985212315
"Hs.68864",0.916994355,0.893924709,0.896992134,0.894197042,0.897476565,0.932552401,0.876551858,0.812410609,0.879553383
"Hs.68876",1.139495906,1.179722862,1.170655636,1.115694283,1.126103138,1.147260804,1.129800812,1.18408438,1.124950302
"Hs.68879",4.386568964,4.485760195,4.965291749,4.63490025,4.541031665,4.700839874,4.602402739,4.408143625,4.063771981
"Hs.69089",1.264304938,1.244851227,1.197916661,1.287400511,1.255304268,1.423693372,1.306699345,0.930470621,0.849975988
"Hs.694",1.067080432,1.084340331,1.094503256,1.073590041,1.217976209,1.084110887,1.06792321,1.105354727,1.031521051
"Hs.695914",1.05543896,1.058682698,1.046284592,1.009035017,1.06866415,1.134648544,1.234639855,1.38977047,1.266091545
"Hs.696032",1.596639985,1.505114421,1.316913959,1.401796724,1.412121397,1.805941497,2.19408447,2.066799865,2.703895529
"Hs.697294",1.140826948,1.086330149,1.089838828,1.10647144,1.076579643,1.049707654,1.074236464,1.037335962,1.044108348
"Hs.699154",0.399087431,0.430813144,0.358857823,0.347704733,0.36283279,0.430551675,0.465836267,0.493604708,0.647620724
"Hs.699280",0.830447388,0.834492702,0.794379424,0.773313786,0.796533096,0.777736107,0.755838223,0.818702263,0.75485166
"Hs.699288",2.160207585,1.558526993,1.325911769,1.272478181,1.289154824,1.057247763,1.002636687,0.946324801,0.951503274
"Hs.699463",0.38331082,0.364487015,0.259982902,0.310130588,0.325567875,0.431376646,0.413717152,0.49832556,0.489047891
"Hs.7195",1.020437766,0.988503437,0.985523837,0.983033051,0.981969693,0.990419486,1.017446203,0.991901402,1.005251368
"Hs.72879",0.092307301,0.069243871,0.048963149,0.054220664,0.054766936,0.050331291,0.040499769,0.096292062,0.042037345
"Hs.72885",1.0110352,1.12906521,1.032154638,1.001532678,1.023622325,1.129098115,1.142635453,1.003343826,1.092410788
"Hs.72901",0.718147601,0.703261615,0.658438638,0.68336702,0.654680827,0.665353182,0.667916423,0.662376175,0.696795103
"Hs.72912",1.211616709,1.246097427,1.095253542,1.147365573,1.197053315,1.310798453,1.238191199,1.162602378,1.079235518
"Hs.72938",1.001340732,0.998387786,1.016133745,0.987815127,1.008212658,0.990028755,0.966354038,0.994317641,0.974646148
"Hs.7303",0.839059022,0.88486008,0.818482559,0.828952226,0.827219428,0.877123192,0.854040097,0.820132605,0.866424988
"Hs.73090",0.765977366,0.628216768,0.577574682,0.55084944,0.598369969,0.580303209,0.64560075,0.424860558,0.571386066
"Hs.73172",0.554010934,0.528966817,0.485255012,0.505735425,0.460621844,0.487964307,0.48535578,0.428581793,0.459731608
"Hs.73527",0.541478838,0.538498191,0.510472916,0.470761327,0.4448728,0.468840265,0.505359447,0.384397762,0.432054825
"Hs.73722",1.244046141,1.260595445,1.104204272,1.109046742,1.018762843,1.284483378,1.251487077,1.260726084,1.316007848
"Hs.73793",0.265842171,0.257431733,0.238612614,0.250325074,0.205846808,0.234124057,0.229161842,0.198616608,0.229899233
"Hs.73800",1.089825553,1.126794002,1.082591267,1.065450051,1.045234502,1.08979544,1.082592689,1.121343691,1.083351758
"Hs.73809",1.12500703,1.087102483,1.075033473,1.124594051,1.091937054,1.066304095,1.12504243,1.069036517,1.069117905
"Hs.73849",0.246173607,0.268846729,0.242186512,0.256666336,0.220042534,0.259317954,0.234065039,0.213119054,0.242322721
"Hs.73853",0.357990358,0.3838762,0.346993529,0.373320132,0.304553949,0.36982277,0.332498338,0.316633774,0.355671806
"Hs.73893",1.46297706,1.640016954,1.316166553,1.336290407,1.200882209,1.491474619,1.345016494,1.206714359,1.174888054
"Hs.73917",0.996421672,0.970606617,0.966243563,0.973931191,0.945750997,0.972222727,0.95696981,0.944476457,0.970621119
"Hs.73962",0.998327435,0.97975983,0.98941165,1.008273102,1.047656753,1.054591715,1.130150182,1.035852058,1.079781899
"Hs.74034",0.134645757,0.134054216,0.134144455,0.149022484,0.125790933,0.112080688,0.112728895,0.108619884,0.092970855
